TimeDetected,TimeReset,UnitTitle,Remark,UnitTitleDestination
2017-02-22 07:18:55+00:00,,T01,External power ref.:2000kW,
2017-02-22 07:48:55+00:00,,T01,External power ref.:2000kW,
2017-02-22 08:18:54+00:00,,T01,External power ref.:2000kW,
2017-02-22 08:48:54+00:00,,T01,External power ref.:2000kW,
2017-02-22 09:18:54+00:00,,T01,External power ref.:2000kW,
2017-02-22 09:48:53+00:00,,T01,External power ref.:2000kW,
2017-02-22 10:18:53+00:00,,T01,External power ref.:2000kW,
2017-02-22 10:48:53+00:00,,T01,External power ref.:2000kW,
2017-02-22 11:18:52+00:00,,T01,External power ref.:2000kW,
2017-02-22 11:48:52+00:00,,T01,External power ref.:2000kW,
2017-02-22 12:18:51+00:00,,T01,External power ref.:2000kW,
2017-02-22 12:48:53+00:00,,T01,External power ref.:2000kW,
2017-02-22 13:18:52+00:00,,T01,External power ref.:2000kW,
2017-02-22 13:48:52+00:00,,T01,External power ref.:2000kW,
2017-02-22 14:18:52+00:00,,T01,External power ref.:2000kW,
2017-02-22 14:48:52+00:00,,T01,External power ref.:2000kW,
2017-02-22 15:18:51+00:00,,T01,External power ref.:2000kW,
2017-02-22 15:48:51+00:00,,T01,External power ref.:2000kW,
2017-02-22 16:18:50+00:00,,T01,External power ref.:2000kW,
2017-02-22 16:48:50+00:00,,T01,External power ref.:2000kW,
2017-02-22 17:18:50+00:00,,T01,External power ref.:2000kW,
2017-02-22 17:48:49+00:00,,T01,External power ref.:2000kW,
2017-02-22 18:18:49+00:00,,T01,External power ref.:2000kW,
2017-02-22 18:48:49+00:00,,T01,External power ref.:2000kW,
2017-02-22 19:07:39+00:00,,T01,External power ref.:2000kW,
2017-02-22 19:37:39+00:00,,T01,External power ref.:2000kW,
2017-02-22 20:20:38+00:00,,T01,External power ref.:2000kW,
2017-02-22 20:50:37+00:00,,T01,External power ref.:2000kW,
2017-02-22 21:01:21+00:00,,T01,External power ref.:2000kW,
2017-02-22 21:31:21+00:00,,T01,External power ref.:2000kW,
2017-02-22 22:01:20+00:00,,T01,External power ref.:2000kW,
2017-02-22 22:25:46+00:00,,T01,External power ref.:2000kW,
2017-02-22 22:55:46+00:00,,T01,External power ref.:2000kW,
2017-02-22 23:21:31+00:00,,T01,External power ref.:2000kW,
2017-02-22 23:51:30+00:00,,T01,External power ref.:2000kW,
2017-02-23 00:21:30+00:00,,T01,External power ref.:2000kW,
2017-02-23 00:35:34+00:00,,T01,External power ref.:2000kW,
2017-02-23 01:05:33+00:00,,T01,External power ref.:2000kW,
2017-02-23 01:35:33+00:00,,T01,External power ref.:2000kW,
2017-02-23 02:05:33+00:00,,T01,External power ref.:2000kW,
2017-02-23 03:01:07+00:00,,T01,External power ref.:2000kW,
2017-02-23 03:39:17+00:00,,T01,External power ref.:2000kW,
2017-02-23 04:09:43+00:00,,T01,External power ref.:2000kW,
2017-02-23 04:27:05+00:00,,T01,External power ref.:2000kW,
2017-02-23 04:57:04+00:00,,T01,External power ref.:2000kW,
2017-02-23 08:54:13+00:00,,T01,External power ref.:2000kW,
2017-02-23 09:24:13+00:00,,T01,External power ref.:2000kW,
2017-02-23 09:58:23+00:00,,T01,External power ref.:2000kW,
2017-02-23 10:28:23+00:00,,T01,External power ref.:2000kW,
2017-02-23 10:42:50+00:00,,T01,External power ref.:2000kW,
2017-02-23 12:20:58+00:00,,T01,External power ref.:2000kW,
2017-02-23 13:47:23+00:00,,T01,External power ref.:2000kW,
2017-02-23 18:38:52+00:00,,T01,External power ref.:2000kW,
2017-02-23 19:08:52+00:00,,T01,External power ref.:2000kW,
2017-02-23 19:38:52+00:00,,T01,External power ref.:2000kW,
2017-02-24 11:55:39+00:00,,T01,External power ref.:2000kW,
2017-02-24 12:25:39+00:00,,T01,External power ref.:2000kW,
2017-02-24 12:55:39+00:00,,T01,External power ref.:2000kW,
2017-02-24 13:25:39+00:00,,T01,External power ref.:2000kW,
2017-02-24 13:55:38+00:00,,T01,External power ref.:2000kW,
2017-02-24 14:16:54+00:00,,T01,External power ref.:2000kW,
2017-02-24 14:46:53+00:00,,T01,External power ref.:2000kW,
2017-02-24 15:16:52+00:00,,T01,External power ref.:2000kW,
2017-02-24 15:46:52+00:00,,T01,External power ref.:2000kW,
2017-02-24 16:16:52+00:00,,T01,External power ref.:2000kW,
2017-02-24 16:46:52+00:00,,T01,External power ref.:2000kW,
2017-02-24 17:16:51+00:00,,T01,External power ref.:2000kW,
2017-02-24 17:46:51+00:00,,T01,External power ref.:2000kW,
2017-02-24 18:16:51+00:00,,T01,External power ref.:2000kW,
2017-02-24 18:46:51+00:00,,T01,External power ref.:2000kW,
2017-02-24 19:16:51+00:00,,T01,External power ref.:2000kW,
2017-02-24 19:46:50+00:00,,T01,External power ref.:2000kW,
2017-02-24 21:34:26+00:00,,T01,External power ref.:2000kW,
2017-02-24 22:54:09+00:00,,T01,External power ref.:2000kW,
2017-02-25 01:23:41+00:00,,T01,External power ref.:2000kW,
2017-02-25 04:12:18+00:00,,T01,External power ref.:2000kW,
2017-02-25 05:01:18+00:00,,T01,External power ref.:2000kW,
2017-02-25 05:40:58+00:00,,T01,External power ref.:2000kW,
2017-02-25 06:10:58+00:00,,T01,External power ref.:2000kW,
2017-02-25 07:19:50+00:00,,T01,External power ref.:2000kW,
2017-02-25 07:56:46+00:00,,T01,External power ref.:2000kW,
2017-02-25 08:26:46+00:00,,T01,External power ref.:2000kW,
2017-02-25 08:53:42+00:00,,T01,External power ref.:2000kW,
2017-02-25 10:11:51+00:00,,T01,External power ref.:2000kW,
2017-02-25 10:41:51+00:00,,T01,External power ref.:2000kW,
2017-02-25 11:11:51+00:00,,T01,External power ref.:2000kW,
2017-02-25 11:41:50+00:00,,T01,External power ref.:2000kW,
2017-02-25 12:11:50+00:00,,T01,External power ref.:2000kW,
2017-02-25 12:41:50+00:00,,T01,External power ref.:2000kW,
2017-02-25 13:11:49+00:00,,T01,External power ref.:2000kW,
2017-02-25 13:41:49+00:00,,T01,External power ref.:2000kW,
2017-02-25 14:11:49+00:00,,T01,External power ref.:2000kW,
2017-02-25 14:41:49+00:00,,T01,External power ref.:2000kW,
2017-02-25 15:11:48+00:00,,T01,External power ref.:2000kW,
2017-02-25 15:41:48+00:00,,T01,External power ref.:2000kW,
2017-02-25 16:27:52+00:00,,T01,External power ref.:2000kW,
2017-02-25 16:55:08+00:00,,T01,External power ref.:2000kW,
2017-02-25 17:14:03+00:00,,T01,External power ref.:2000kW,
2017-02-25 17:44:03+00:00,,T01,External power ref.:2000kW,
2017-02-25 17:54:56+00:00,,T01,External power ref.:2000kW,
2017-02-25 18:24:56+00:00,,T01,External power ref.:2000kW,
2017-02-25 18:54:56+00:00,,T01,External power ref.:2000kW,
2017-02-25 19:24:55+00:00,,T01,External power ref.:2000kW,
2017-02-25 19:54:55+00:00,,T01,External power ref.:2000kW,
2017-02-26 15:35:44+00:00,,T01,External power ref.:2000kW,
2017-02-26 16:11:58+00:00,,T01,External power ref.:2000kW,
2017-02-26 16:41:58+00:00,,T01,External power ref.:2000kW,
2017-02-26 17:11:58+00:00,,T01,External power ref.:2000kW,
2017-02-26 17:41:57+00:00,,T01,External power ref.:2000kW,
2017-02-26 19:20:08+00:00,,T01,External power ref.:2000kW,
2017-02-26 19:50:08+00:00,,T01,External power ref.:2000kW,
2017-02-27 11:02:28+00:00,,T01,External power ref.:2000kW,
2017-02-27 11:32:29+00:00,,T01,External power ref.:2000kW,
2017-02-27 12:02:29+00:00,,T01,External power ref.:2000kW,
2017-02-27 12:32:28+00:00,,T01,External power ref.:2000kW,
2017-02-27 13:02:28+00:00,,T01,External power ref.:2000kW,
2017-02-27 13:32:28+00:00,,T01,External power ref.:2000kW,
2017-02-27 14:02:27+00:00,,T01,External power ref.:2000kW,
2017-02-27 14:32:27+00:00,,T01,External power ref.:2000kW,
2017-02-27 15:02:27+00:00,,T01,External power ref.:2000kW,
2017-02-27 15:15:13+00:00,,T01,External power ref.:2000kW,
2017-02-27 15:45:12+00:00,,T01,External power ref.:2000kW,
2017-02-27 16:15:12+00:00,,T01,External power ref.:2000kW,
2017-02-27 16:45:12+00:00,,T01,External power ref.:2000kW,
2017-02-27 17:15:11+00:00,,T01,External power ref.:2000kW,
2017-02-27 17:45:11+00:00,,T01,External power ref.:2000kW,
2017-02-27 18:15:11+00:00,,T01,External power ref.:2000kW,
2017-02-27 18:45:11+00:00,,T01,External power ref.:2000kW,
2017-02-27 19:15:10+00:00,,T01,External power ref.:2000kW,
2017-02-27 19:45:10+00:00,,T01,External power ref.:2000kW,
2017-02-27 20:15:10+00:00,,T01,External power ref.:2000kW,
2017-02-27 20:45:09+00:00,,T01,External power ref.:2000kW,
2017-02-27 21:15:09+00:00,,T01,External power ref.:2000kW,
2017-02-27 22:21:20+00:00,,T01,External power ref.:2000kW,
2017-02-27 22:51:19+00:00,,T01,External power ref.:2000kW,
2017-02-27 23:11:17+00:00,,T01,External power ref.:2000kW,
2017-02-27 23:41:16+00:00,,T01,External power ref.:2000kW,
2017-02-28 00:11:16+00:00,,T01,External power ref.:2000kW,
2017-02-28 00:26:46+00:00,,T01,External power ref.:2000kW,
2017-02-28 00:52:17+00:00,,T01,External power ref.:2000kW,
2017-02-28 01:22:17+00:00,,T01,External power ref.:2000kW,
2017-02-28 01:52:16+00:00,,T01,External power ref.:2000kW,
2017-02-28 02:22:16+00:00,,T01,External power ref.:2000kW,
2017-02-28 02:52:15+00:00,,T01,External power ref.:2000kW,
2017-02-28 03:22:15+00:00,,T01,External power ref.:2000kW,
2017-02-28 03:52:15+00:00,,T01,External power ref.:2000kW,
2017-02-28 04:22:15+00:00,,T01,External power ref.:2000kW,
2017-02-28 10:39:04+00:00,,T01,External power ref.:2000kW,
2017-02-28 11:09:04+00:00,,T01,External power ref.:2000kW,
2017-02-28 11:39:04+00:00,,T01,External power ref.:2000kW,
2017-02-28 12:09:04+00:00,,T01,External power ref.:2000kW,
2017-02-28 12:39:03+00:00,,T01,External power ref.:2000kW,
2017-02-28 13:09:03+00:00,,T01,External power ref.:2000kW,
2017-02-28 13:39:03+00:00,,T01,External power ref.:2000kW,
2017-02-28 14:09:02+00:00,,T01,External power ref.:2000kW,
2017-02-28 14:39:02+00:00,,T01,External power ref.:2000kW,
2017-02-28 15:09:02+00:00,,T01,External power ref.:2000kW,
2017-02-28 15:39:02+00:00,,T01,External power ref.:2000kW,
2017-02-28 16:09:01+00:00,,T01,External power ref.:2000kW,
2017-02-28 16:39:01+00:00,,T01,External power ref.:2000kW,
2017-02-28 17:09:01+00:00,,T01,External power ref.:2000kW,
2017-02-28 17:39:00+00:00,,T01,External power ref.:2000kW,
2017-02-28 18:09:00+00:00,,T01,External power ref.:2000kW,
2017-02-28 18:39:00+00:00,,T01,External power ref.:2000kW,
2017-02-28 19:09:00+00:00,,T01,External power ref.:2000kW,
2017-02-28 19:38:59+00:00,,T01,External power ref.:2000kW,
2017-02-28 20:08:59+00:00,,T01,External power ref.:2000kW,
2017-02-28 20:38:59+00:00,,T01,External power ref.:2000kW,
2017-02-28 21:08:58+00:00,,T01,External power ref.:2000kW,
2017-02-28 21:35:50+00:00,,T01,External power ref.:2000kW,
2017-02-28 22:07:01+00:00,,T01,External power ref.:2000kW,
2017-02-28 22:32:03+00:00,,T01,External power ref.:2000kW,
2017-02-28 23:02:03+00:00,,T01,External power ref.:2000kW,
2017-02-28 23:32:02+00:00,,T01,External power ref.:2000kW,
2017-03-01 00:23:29+00:00,,T01,External power ref.:2000kW,
2017-03-01 01:54:18+00:00,,T01,External power ref.:2000kW,
2017-03-01 02:50:17+00:00,,T01,External power ref.:2000kW,
2017-03-01 06:17:26+00:00,,T01,External power ref.:2000kW,
2017-03-01 07:01:05+00:00,,T01,External power ref.:2000kW,
2017-03-01 07:25:00+00:00,,T01,External power ref.:2000kW,
2017-03-01 09:16:53+00:00,,T01,External power ref.:2000kW,
2017-03-01 09:50:47+00:00,,T01,External power ref.:2000kW,
2017-03-01 10:08:10+00:00,,T01,External power ref.:2000kW,
2017-03-01 10:23:08+00:00,,T01,External power ref.:2000kW,
2017-03-01 11:11:29+00:00,,T01,External power ref.:2000kW,
2017-03-01 11:41:29+00:00,,T01,External power ref.:2000kW,
2017-03-01 15:23:23+00:00,,T01,External power ref.:2000kW,
2017-03-01 16:45:46+00:00,,T01,External power ref.:2000kW,
2017-03-01 17:15:45+00:00,,T01,External power ref.:2000kW,
2017-03-01 17:45:44+00:00,,T01,External power ref.:2000kW,
2017-03-01 18:15:44+00:00,,T01,External power ref.:2000kW,
2017-03-01 18:45:45+00:00,,T01,External power ref.:2000kW,
2017-03-02 10:31:22+00:00,,T01,External power ref.:2000kW,
2017-03-02 10:51:35+00:00,,T01,External power ref.:2000kW,
2017-03-02 11:04:27+00:00,,T01,External power ref.:2000kW,
2017-03-02 11:13:26+00:00,,T01,External power ref.:2000kW,
2017-03-02 12:54:02+00:00,,T01,External power ref.:2000kW,
2017-03-02 13:06:51+00:00,,T01,External power ref.:2000kW,
2017-03-02 13:20:17+00:00,,T01,External power ref.:2000kW,
2017-03-02 15:18:45+00:00,,T01,External power ref.:2000kW,
2017-03-02 15:37:55+00:00,,T01,External power ref.:2000kW,
2017-03-02 16:00:33+00:00,,T01,External power ref.:2000kW,
2017-03-02 16:30:27+00:00,,T01,External power ref.:2000kW,
2017-03-02 16:57:17+00:00,,T01,External power ref.:2000kW,
2017-03-02 17:27:17+00:00,,T01,External power ref.:2000kW,
2017-03-02 17:41:58+00:00,,T01,External power ref.:2000kW,
2017-03-02 18:11:57+00:00,,T01,External power ref.:2000kW,
2017-03-02 18:21:34+00:00,,T01,External power ref.:2000kW,
2017-03-02 18:34:38+00:00,,T01,External power ref.:2000kW,
2017-03-02 19:18:51+00:00,,T01,External power ref.:2000kW,
2017-03-02 19:48:50+00:00,,T01,External power ref.:2000kW,
2017-03-03 10:59:15+00:00,,T01,External power ref.:2000kW,
2017-03-03 11:28:24+00:00,,T01,External power ref.:2000kW,
2017-03-03 11:58:24+00:00,,T01,External power ref.:2000kW,
2017-03-03 12:28:23+00:00,,T01,External power ref.:2000kW,
2017-03-03 12:58:23+00:00,,T01,External power ref.:2000kW,
2017-03-03 13:28:23+00:00,,T01,External power ref.:2000kW,
2017-03-03 13:58:23+00:00,,T01,External power ref.:2000kW,
2017-03-03 14:28:22+00:00,,T01,External power ref.:2000kW,
2017-03-03 14:58:22+00:00,,T01,External power ref.:2000kW,
2017-03-03 15:28:22+00:00,,T01,External power ref.:2000kW,
2017-03-03 15:58:21+00:00,,T01,External power ref.:2000kW,
2017-03-03 16:28:21+00:00,,T01,External power ref.:2000kW,
2017-03-03 16:58:21+00:00,,T01,External power ref.:2000kW,
2017-03-03 17:28:20+00:00,,T01,External power ref.:2000kW,
2017-03-03 17:58:20+00:00,,T01,External power ref.:2000kW,
2017-03-03 18:28:20+00:00,,T01,External power ref.:2000kW,
2017-03-03 18:58:20+00:00,,T01,External power ref.:2000kW,
2017-03-03 19:28:20+00:00,,T01,External power ref.:2000kW,
2017-03-03 19:58:19+00:00,,T01,External power ref.:2000kW,
2017-03-03 20:28:19+00:00,,T01,External power ref.:2000kW,
2017-03-03 20:58:19+00:00,,T01,External power ref.:2000kW,
2017-03-03 21:28:19+00:00,,T01,External power ref.:2000kW,
2017-03-03 21:58:18+00:00,,T01,External power ref.:2000kW,
2017-03-03 22:28:18+00:00,,T01,External power ref.:2000kW,
2017-03-03 22:58:18+00:00,,T01,External power ref.:2000kW,
2017-03-03 23:28:17+00:00,,T01,External power ref.:2000kW,
2017-03-03 23:58:17+00:00,,T01,External power ref.:2000kW,
2017-03-04 00:28:17+00:00,,T01,External power ref.:2000kW,
2017-03-04 00:58:17+00:00,,T01,External power ref.:2000kW,
2017-03-04 01:28:16+00:00,,T01,External power ref.:2000kW,
2017-03-04 01:58:16+00:00,,T01,External power ref.:2000kW,
2017-03-04 02:28:16+00:00,,T01,External power ref.:2000kW,
2017-03-04 02:58:15+00:00,,T01,External power ref.:2000kW,
2017-03-04 03:28:15+00:00,,T01,External power ref.:2000kW,
2017-03-04 03:58:15+00:00,,T01,External power ref.:2000kW,
2017-03-04 04:28:15+00:00,,T01,External power ref.:2000kW,
2017-03-04 04:58:14+00:00,,T01,External power ref.:2000kW,
2017-03-04 05:28:14+00:00,,T01,External power ref.:2000kW,
2017-03-04 05:58:14+00:00,,T01,External power ref.:2000kW,
2017-03-04 06:28:14+00:00,,T01,External power ref.:2000kW,
2017-03-04 06:58:13+00:00,,T01,External power ref.:2000kW,
2017-03-04 07:28:13+00:00,,T01,External power ref.:2000kW,
2017-03-04 07:58:13+00:00,,T01,External power ref.:2000kW,
2017-03-04 08:28:13+00:00,,T01,External power ref.:2000kW,
2017-03-04 08:58:12+00:00,,T01,External power ref.:2000kW,
2017-03-04 09:28:12+00:00,,T01,External power ref.:2000kW,
2017-03-04 09:58:12+00:00,,T01,External power ref.:2000kW,
2017-03-04 10:28:12+00:00,,T01,External power ref.:2000kW,
2017-03-04 10:58:11+00:00,,T01,External power ref.:2000kW,
2017-03-04 11:28:11+00:00,,T01,External power ref.:2000kW,
2017-03-04 11:58:11+00:00,,T01,External power ref.:2000kW,
2017-03-04 12:28:11+00:00,,T01,External power ref.:2000kW,
2017-03-04 12:58:10+00:00,,T01,External power ref.:2000kW,
2017-03-04 13:28:10+00:00,,T01,External power ref.:2000kW,
2017-03-04 13:58:10+00:00,,T01,External power ref.:2000kW,
2017-03-04 14:28:10+00:00,,T01,External power ref.:2000kW,
2017-03-04 14:58:09+00:00,,T01,External power ref.:2000kW,
2017-03-04 15:28:09+00:00,,T01,External power ref.:2000kW,
2017-03-04 15:58:09+00:00,,T01,External power ref.:2000kW,
2017-03-04 16:28:09+00:00,,T01,External power ref.:2000kW,
2017-03-04 16:58:08+00:00,,T01,External power ref.:2000kW,
2017-03-04 17:28:08+00:00,,T01,External power ref.:2000kW,
2017-03-04 17:58:08+00:00,,T01,External power ref.:2000kW,
2017-03-04 18:28:07+00:00,,T01,External power ref.:2000kW,
2017-03-04 18:58:07+00:00,,T01,External power ref.:2000kW,
2017-03-04 19:28:07+00:00,,T01,External power ref.:2000kW,
2017-03-04 19:58:07+00:00,,T01,External power ref.:2000kW,
2017-03-04 20:28:06+00:00,,T01,External power ref.:2000kW,
2017-03-04 20:58:06+00:00,,T01,External power ref.:2000kW,
2017-03-04 21:28:06+00:00,,T01,External power ref.:2000kW,
2017-03-04 21:58:06+00:00,,T01,External power ref.:2000kW,
2017-03-04 22:28:05+00:00,,T01,External power ref.:2000kW,
2017-03-04 22:58:05+00:00,,T01,External power ref.:2000kW,
2017-03-04 23:28:05+00:00,,T01,External power ref.:2000kW,
2017-03-04 23:58:05+00:00,,T01,External power ref.:2000kW,
2017-03-05 00:17:18+00:00,,T01,External power ref.:2000kW,
2017-03-05 11:49:17+00:00,,T01,External power ref.:2000kW,
2017-03-05 12:19:17+00:00,,T01,External power ref.:2000kW,
2017-03-05 12:49:17+00:00,,T01,External power ref.:2000kW,
2017-03-05 13:19:16+00:00,,T01,External power ref.:2000kW,
2017-03-05 13:49:16+00:00,,T01,External power ref.:2000kW,
2017-03-05 14:19:16+00:00,,T01,External power ref.:2000kW,
2017-03-05 14:49:16+00:00,,T01,External power ref.:2000kW,
2017-03-05 15:19:15+00:00,,T01,External power ref.:2000kW,
2017-03-05 15:49:15+00:00,,T01,External power ref.:2000kW,
2017-03-05 16:19:15+00:00,,T01,External power ref.:2000kW,
2017-03-05 16:49:15+00:00,,T01,External power ref.:2000kW,
2017-03-05 17:19:14+00:00,,T01,External power ref.:2000kW,
2017-03-05 17:49:14+00:00,,T01,External power ref.:2000kW,
2017-03-05 18:19:14+00:00,,T01,External power ref.:2000kW,
2017-03-05 18:49:14+00:00,,T01,External power ref.:2000kW,
2017-03-05 19:19:13+00:00,,T01,External power ref.:2000kW,
2017-03-05 19:49:13+00:00,,T01,External power ref.:2000kW,
2017-03-05 20:19:13+00:00,,T01,External power ref.:2000kW,
2017-03-05 20:49:13+00:00,,T01,External power ref.:2000kW,
2017-03-05 21:19:12+00:00,,T01,External power ref.:2000kW,
2017-03-05 21:34:33+00:00,,T01,External power ref.:2000kW,
2017-03-05 22:04:33+00:00,,T01,External power ref.:2000kW,
2017-03-06 06:33:25+00:00,,T01,External power ref.:2000kW,
2017-03-06 06:45:16+00:00,,T01,External power ref.:2000kW,
2017-03-06 07:39:00+00:00,,T01,External power ref.:2000kW,
2017-03-06 07:55:11+00:00,,T01,External power ref.:2000kW,
2017-03-06 08:23:43+00:00,,T01,External power ref.:2000kW,
2017-03-06 08:53:43+00:00,,T01,External power ref.:2000kW,
2017-03-06 09:23:42+00:00,,T01,External power ref.:2000kW,
2017-03-06 09:53:43+00:00,,T01,External power ref.:2000kW,
2017-03-06 10:23:42+00:00,,T01,External power ref.:2000kW,
2017-03-06 10:53:42+00:00,,T01,External power ref.:2000kW,
2017-03-06 11:23:42+00:00,,T01,External power ref.:2000kW,
2017-03-06 11:53:42+00:00,,T01,External power ref.:2000kW,
2017-03-06 12:23:41+00:00,,T01,External power ref.:2000kW,
2017-03-06 12:53:41+00:00,,T01,External power ref.:2000kW,
2017-03-06 13:23:41+00:00,,T01,External power ref.:2000kW,
2017-03-06 13:53:41+00:00,,T01,External power ref.:2000kW,
2017-03-06 14:23:40+00:00,,T01,External power ref.:2000kW,
2017-03-06 14:53:39+00:00,,T01,External power ref.:2000kW,
2017-03-06 15:23:39+00:00,,T01,External power ref.:2000kW,
2017-03-06 15:53:39+00:00,,T01,External power ref.:2000kW,
2017-03-06 16:23:38+00:00,,T01,External power ref.:2000kW,
2017-03-06 16:53:38+00:00,,T01,External power ref.:2000kW,
2017-03-06 17:23:38+00:00,,T01,External power ref.:2000kW,
2017-03-06 17:53:37+00:00,,T01,External power ref.:2000kW,
2017-03-06 18:23:37+00:00,,T01,External power ref.:2000kW,
2017-03-06 18:53:38+00:00,,T01,External power ref.:2000kW,
2017-03-06 19:23:38+00:00,,T01,External power ref.:2000kW,
2017-03-06 19:53:37+00:00,,T01,External power ref.:2000kW,
2017-03-06 20:05:52+00:00,,T01,External power ref.:2000kW,
2017-03-06 20:35:51+00:00,,T01,External power ref.:2000kW,
2017-03-06 21:04:09+00:00,,T01,External power ref.:2000kW,
2017-03-06 21:34:08+00:00,,T01,External power ref.:2000kW,
2017-03-06 23:59:28+00:00,,T01,External power ref.:2000kW,
2017-03-07 00:29:28+00:00,,T01,External power ref.:2000kW,
2017-03-07 00:59:28+00:00,,T01,External power ref.:2000kW,
2017-03-07 01:29:27+00:00,,T01,External power ref.:2000kW,
2017-03-07 01:59:27+00:00,,T01,External power ref.:2000kW,
2017-03-07 02:03:33+00:00,,T01,External power ref.:2000kW,
2017-03-07 02:33:33+00:00,,T01,External power ref.:2000kW,
2017-03-07 03:03:33+00:00,,T01,External power ref.:2000kW,
2017-03-07 03:33:33+00:00,,T01,External power ref.:2000kW,
2017-03-07 04:03:32+00:00,,T01,External power ref.:2000kW,
2017-03-07 04:30:57+00:00,,T01,External power ref.:2000kW,
2017-03-07 05:00:56+00:00,,T01,External power ref.:2000kW,
2017-03-07 05:30:56+00:00,,T01,External power ref.:2000kW,
2017-03-07 06:00:56+00:00,,T01,External power ref.:2000kW,
2017-03-07 06:30:56+00:00,,T01,External power ref.:2000kW,
2017-03-07 07:00:55+00:00,,T01,External power ref.:2000kW,
2017-03-07 07:30:55+00:00,,T01,External power ref.:2000kW,
2017-03-07 14:58:53+00:00,,T01,External power ref.:2000kW,
2017-03-07 15:12:31+00:00,,T01,External power ref.:2000kW,
2017-03-07 15:22:05+00:00,,T01,External power ref.:2000kW,
2017-03-07 15:52:05+00:00,,T01,External power ref.:2000kW,
2017-03-07 16:22:04+00:00,,T01,External power ref.:2000kW,
2017-03-07 16:52:04+00:00,,T01,External power ref.:2000kW,
2017-03-07 17:22:04+00:00,,T01,External power ref.:2000kW,
2017-03-07 17:52:04+00:00,,T01,External power ref.:2000kW,
2017-03-07 18:22:03+00:00,,T01,External power ref.:2000kW,
2017-03-07 18:52:03+00:00,,T01,External power ref.:2000kW,
2017-03-07 19:22:03+00:00,,T01,External power ref.:2000kW,
2017-03-07 19:52:03+00:00,,T01,External power ref.:2000kW,
2017-03-07 20:22:02+00:00,,T01,External power ref.:2000kW,
2017-03-07 20:52:02+00:00,,T01,External power ref.:2000kW,
2017-03-07 21:22:02+00:00,,T01,External power ref.:2000kW,
2017-03-07 21:52:01+00:00,,T01,External power ref.:2000kW,
2017-03-07 22:22:01+00:00,,T01,External power ref.:2000kW,
2017-03-07 22:52:01+00:00,,T01,External power ref.:2000kW,
2017-03-07 23:22:01+00:00,,T01,External power ref.:2000kW,
2017-03-07 23:52:00+00:00,,T01,External power ref.:2000kW,
2017-03-08 00:22:00+00:00,,T01,External power ref.:2000kW,
2017-03-08 00:52:00+00:00,,T01,External power ref.:2000kW,
2017-03-08 01:22:00+00:00,,T01,External power ref.:2000kW,
2017-03-08 01:51:59+00:00,,T01,External power ref.:2000kW,
2017-03-08 04:12:48+00:00,,T01,External power ref.:2000kW,
2017-03-08 05:34:15+00:00,,T01,External power ref.:2000kW,
2017-03-08 06:34:37+00:00,,T01,External power ref.:2000kW,
2017-03-08 07:04:37+00:00,,T01,External power ref.:2000kW,
2017-03-08 07:34:36+00:00,,T01,External power ref.:2000kW,
2017-03-08 08:04:36+00:00,,T01,External power ref.:2000kW,
2017-03-08 08:41:21+00:00,,T01,External power ref.:2000kW,
2017-03-08 09:11:20+00:00,,T01,External power ref.:2000kW,
2017-03-08 09:41:21+00:00,,T01,External power ref.:2000kW,
2017-03-08 10:11:20+00:00,,T01,External power ref.:2000kW,
2017-03-08 10:41:20+00:00,,T01,External power ref.:2000kW,
2017-03-08 11:11:20+00:00,,T01,External power ref.:2000kW,
2017-03-08 11:41:20+00:00,,T01,External power ref.:2000kW,
2017-03-08 12:11:19+00:00,,T01,External power ref.:2000kW,
2017-03-08 12:41:19+00:00,,T01,External power ref.:2000kW,
2017-03-08 13:11:19+00:00,,T01,External power ref.:2000kW,
2017-03-08 13:41:18+00:00,,T01,External power ref.:2000kW,
2017-03-08 14:11:18+00:00,,T01,External power ref.:2000kW,
2017-03-08 14:41:17+00:00,,T01,External power ref.:2000kW,
2017-03-08 15:11:17+00:00,,T01,External power ref.:2000kW,
2017-03-08 15:41:17+00:00,,T01,External power ref.:2000kW,
2017-03-08 16:11:17+00:00,,T01,External power ref.:2000kW,
2017-03-08 16:41:17+00:00,,T01,External power ref.:2000kW,
2017-03-08 17:11:17+00:00,,T01,External power ref.:2000kW,
2017-03-08 17:41:16+00:00,,T01,External power ref.:2000kW,
2017-03-08 18:11:16+00:00,,T01,External power ref.:2000kW,
2017-03-08 18:41:16+00:00,,T01,External power ref.:2000kW,
2017-03-08 19:11:16+00:00,,T01,External power ref.:2000kW,
2017-03-08 19:41:15+00:00,,T01,External power ref.:2000kW,
2017-03-08 20:11:15+00:00,,T01,External power ref.:2000kW,
2017-03-08 20:41:15+00:00,,T01,External power ref.:2000kW,
2017-03-08 21:11:15+00:00,,T01,External power ref.:2000kW,
2017-03-08 21:41:14+00:00,,T01,External power ref.:2000kW,
2017-03-08 22:11:14+00:00,,T01,External power ref.:2000kW,
2017-03-08 22:41:14+00:00,,T01,External power ref.:2000kW,
2017-03-08 23:11:14+00:00,,T01,External power ref.:2000kW,
2017-03-08 23:41:13+00:00,,T01,External power ref.:2000kW,
2017-03-09 00:11:13+00:00,,T01,External power ref.:2000kW,
2017-03-09 00:41:13+00:00,,T01,External power ref.:2000kW,
2017-03-09 01:11:12+00:00,,T01,External power ref.:2000kW,
2017-03-09 01:41:12+00:00,,T01,External power ref.:2000kW,
